userId,itemId,rating,item_type,group
86,839,386,1,2
86,841,310,1,2
86,842,402,1,2
86,978,608,1,2
86,1196,577,1,2
86,1540,253,1,2
86,1541,945,1,2
86,1557,519,1,2
86,1677,230,2,2
86,1678,249,1,2
86,1861,599,1,2
86,2143,278,1,2
86,2200,227,1,2
86,2378,646,2,2
86,2379,533,1,2
86,2380,492,1,2
86,2381,366,1,2
86,2382,341,2,2
86,2383,317,1,2
86,2384,311,1,2
86,2385,282,2,2
86,2386,257,2,2
86,2387,241,2,2
86,2388,240,2,2
86,2389,215,2,2
87,67,108,1,2
87,161,26,1,2
87,257,25,1,2
87,265,34,1,2
87,285,85,1,2
87,288,20,1,2
87,289,101,1,2
87,292,132,1,2
87,294,76,1,2
87,295,127,1,2
87,300,57,1,2
87,301,46,1,2
87,302,66,1,2
87,305,19,1,2
87,310,91,1,2
87,318,47,1,2
87,320,42,1,2
87,329,90,1,2
87,332,53,1,2
87,340,21,1,2
87,349,24,1,2
87,456,25,1,2
87,457,19,1,2
87,458,21,1,2
87,465,61,1,2
87,466,33,1,2
87,476,21,1,2
87,484,20,1,2
87,525,81,1,2
87,535,62,1,2
87,641,43,1,2
87,686,31,1,2
87,788,31,1,2
87,792,46,1,2
87,889,61,1,2
87,913,43,1,2
87,1441,38,1,2
87,1449,22,1,2
87,1936,26,1,2
87,1937,31,1,2
87,2019,19,1,2
87,2023,21,2,2
87,2390,72,1,2
87,2391,59,2,2
87,2392,56,1,2
87,2393,35,2,2
87,2394,32,2,2
87,2395,27,1,2
87,2396,22,2,2
87,2397,20,2,2
88,154,3,1,2
88,159,52,1,2
88,196,15,1,2
88,199,7,1,2
88,204,42,1,2
88,210,12,1,2
88,211,35,1,2
88,223,5,1,2
88,433,34,1,2
88,440,14,1,2
88,592,4,1,2
88,622,28,1,2
88,629,9,1,2
88,630,3,1,2
88,859,55,1,2
88,863,4,1,2
88,1242,7,1,2
88,1732,12,1,2
88,1944,4,1,2
88,1947,94,1,2
88,2277,22,1,2
88,2280,51,1,2
88,2398,68,1,2
88,2399,61,2,2
88,2400,53,2,2
88,2401,42,2,2
88,2402,38,1,2
88,2403,29,2,2
88,2404,28,1,2
88,2405,28,1,2
88,2406,24,2,2
88,2407,23,1,2
88,2408,21,2,2
88,2409,14,2,2
88,2410,12,2,2
88,2411,12,2,2
88,2412,9,2,2
88,2413,9,2,2
88,2414,9,2,2
88,2415,8,1,2
88,2416,7,1,2
88,2417,7,2,2
88,2418,6,2,2
88,2419,5,1,2
88,2420,5,2,2
88,2421,5,2,2
88,2422,5,2,2
88,2423,5,2,2
88,2424,4,1,2
88,2425,4,1,2
89,89,901,1,1
89,190,573,1,1
89,207,736,1,1
89,209,5627,1,1
89,228,818,1,1
89,289,421,1,1
89,291,1363,1,1
89,300,1089,1,1
89,302,760,1,1
89,318,229,1,1
89,321,238,1,1
89,333,1218,1,1
89,362,368,1,1
89,377,384,1,1
89,378,867,1,1
89,403,1867,1,1
89,455,407,1,1
89,464,745,1,1
89,486,1337,1,1
89,488,857,1,1
89,498,1106,1,1
89,525,537,1,1
89,680,3252,1,1
89,687,247,1,1
89,693,293,1,1
89,701,4363,1,1
89,704,1089,1,1
89,779,369,1,1
89,903,403,1,1
89,1035,249,1,1
89,1047,1441,1,1
89,1180,2360,1,1
89,1183,1039,1,1
89,1186,883,1,1
89,1188,749,1,1
89,1193,757,1,1
89,1246,236,1,1
89,1672,854,1,1
89,1673,616,1,1
89,1853,673,1,1
89,2426,1136,1,1
89,2427,738,2,1
89,2428,608,1,1
89,2429,605,1,1
89,2430,444,1,1
89,2431,393,2,1
89,2432,313,1,1
89,2433,284,1,1
89,2434,236,2,1
89,2435,232,1,1
90,172,91,1,2
90,190,575,1,2
90,227,119,1,2
90,230,93,1,2
90,356,198,1,2
90,360,94,1,2
90,389,119,1,2
90,511,100,1,2
90,538,84,1,2
90,734,119,1,2
90,735,102,1,2
90,987,119,1,2
90,1122,120,1,2
90,1244,142,1,2
90,1415,84,1,2
90,1427,91,1,2
90,2436,444,1,2
90,2437,342,1,2
90,2438,302,2,2
90,2439,281,1,2
90,2440,273,1,2
90,2441,245,1,2
90,2442,236,1,2
90,2443,231,1,2
90,2444,209,1,2
90,2445,189,2,2
90,2446,170,1,2
90,2447,163,1,2
90,2448,160,1,2
90,2449,153,1,2
90,2450,136,2,2
90,2451,132,1,2
90,2452,125,2,2
90,2453,123,1,2
90,2454,122,1,2
90,2455,120,1,2
90,2456,118,2,2
90,2457,106,2,2
90,2458,103,1,2
90,2459,99,1,2
90,2460,97,2,2
90,2461,97,2,2
90,2462,97,1,2
90,2463,96,1,2
90,2464,95,2,2
90,2465,94,2,2
90,2466,92,2,2
90,2467,90,1,2
90,2468,89,1,2
90,2469,87,1,2
91,197,1859,1,1
91,441,1063,1,1
91,475,418,1,1
91,599,1066,1,1
91,631,3481,1,1
91,859,676,1,1
91,867,1104,1,1
91,1073,1178,1,1
91,1119,625,1,1
91,1167,519,1,1
91,1203,621,1,1
91,1221,678,2,1
91,1293,714,1,1
91,1504,1411,1,1
91,1534,830,1,1
91,1878,1136,1,1
91,1889,602,1,1
91,1890,3430,1,1
91,2026,7662,1,1
91,2030,2058,1,1
91,2037,1714,1,1
91,2042,632,2,1
91,2043,522,1,1
91,2470,3616,1,1
91,2471,1776,1,1
91,2472,1691,1,1
91,2473,1338,1,1
91,2474,1163,1,1
91,2475,1153,1,1
91,2476,1134,2,1
91,2477,1031,2,1
91,2478,1005,1,1
91,2479,939,1,1
91,2480,879,2,1
91,2481,855,1,1
91,2482,852,2,1
91,2483,823,2,1
91,2484,801,2,1
91,2485,765,2,1
91,2486,761,1,1
91,2487,701,1,1
91,2488,614,2,1
91,2489,562,2,1
91,2490,526,1,1
91,2491,514,1,1
91,2492,489,2,1
91,2493,475,1,1
91,2494,468,2,1
91,2495,437,2,1
91,2496,425,2,1
92,67,5,1,2
92,89,17,1,2
92,288,6,1,2
92,289,8,1,2
92,290,6,1,2
92,295,5,1,2
92,296,8,1,2
92,300,5,1,2
92,301,5,1,2
92,302,6,1,2
92,306,20,1,2
92,310,9,1,2
92,328,9,1,2
92,386,12,1,2
92,464,11,1,2
92,466,13,1,2
92,475,7,1,2
92,526,9,1,2
92,681,5,1,2
92,907,9,1,2
92,1243,13,1,2
92,1351,9,1,2
92,1358,28,1,2
92,1686,10,1,2
92,1689,5,1,2
92,2009,18,1,2
92,2086,14,1,2
92,2101,14,1,2
92,2497,306,2,2
92,2498,72,1,2
92,2499,35,2,2
92,2500,19,1,2
92,2501,19,2,2
92,2502,14,2,2
92,2503,10,2,2
92,2504,9,2,2
92,2505,9,2,2
92,2506,8,2,2
92,2507,8,2,2
92,2508,7,2,2
92,2509,7,2,2
92,2510,7,2,2
92,2511,7,2,2
92,2512,6,1,2
92,2513,5,2,2
92,2514,5,2,2
92,2515,5,1,2
92,2516,5,2,2
92,2517,5,2,2
92,2518,5,2,2
94,59,104,1,2
94,72,135,1,2
94,76,84,1,2
94,88,658,1,2
94,154,418,1,2
94,159,174,1,2
94,199,1283,1,2
94,203,1761,1,2
94,210,68,1,2
94,217,187,1,2
94,222,157,1,2
94,227,139,1,2
94,331,64,1,2
94,418,111,1,2
94,424,377,1,2
94,427,64,1,2
94,429,1227,1,2
94,433,223,1,2
94,440,91,1,2
94,441,86,1,2
94,533,564,1,2
94,599,120,1,2
94,612,313,1,2
94,620,267,1,2
94,858,164,1,2
94,859,159,1,2
94,1089,66,1,2
94,1098,282,1,2
94,1106,150,1,2
94,1107,80,1,2
94,1504,608,1,2
94,1954,74,1,2
94,1957,558,1,2
94,1958,73,1,2
94,1964,147,1,2
94,2139,298,1,2
94,2424,178,1,2
94,2530,175,2,2
94,2531,151,1,2
94,2532,119,1,2
94,2533,107,1,2
94,2534,95,2,2
94,2535,88,1,2
94,2536,87,2,2
94,2537,85,1,2
94,2538,81,1,2
94,2539,81,2,2
94,2540,76,2,2
94,2541,64,1,2
94,2542,60,1,2
95,55,127,1,2
95,67,120,1,2
95,89,309,1,2
95,157,24,1,2
95,257,99,1,2
95,288,587,1,2
95,289,402,1,2
95,291,89,1,2
95,292,86,1,2
95,295,367,1,2
95,298,85,1,2
95,299,22,1,2
95,300,176,1,2
95,302,144,1,2
95,306,23,1,2
95,310,35,1,2
95,314,46,1,2
95,317,22,1,2
95,321,134,1,2
95,329,282,1,2
95,333,64,1,2
95,344,290,1,2
95,349,50,1,2
95,461,208,1,2
95,466,474,1,2
95,486,32,1,2
95,498,108,1,2
95,525,57,1,2
95,528,28,1,2
95,542,47,1,2
95,543,116,1,2
95,679,1775,1,2
95,681,56,1,2
95,686,449,1,2
95,689,80,1,2
95,701,418,1,2
95,704,26,1,2
95,797,226,1,2
95,1032,30,1,2
95,1037,189,1,2
95,2137,26,1,2
95,2521,307,1,2
95,2543,257,1,2
95,2544,168,1,2
95,2545,125,2,2
95,2546,72,1,2
95,2547,66,2,2
95,2548,52,1,2
95,2549,32,2,2
95,2550,21,2,2
96,51,63,1,2
96,67,71,1,2
96,68,37,1,2
96,77,10,1,2
96,85,16,1,2
96,99,12,1,2
96,100,13,1,2
96,192,20,1,2
96,193,17,1,2
96,215,21,1,2
96,220,10,1,2
96,288,14,1,2
96,289,15,1,2
96,295,26,1,2
96,310,11,1,2
96,316,33,1,2
96,332,34,1,2
96,349,31,1,2
96,511,10,1,2
96,538,22,1,2
96,952,17,1,2
96,966,28,1,2
96,982,11,1,2
96,999,27,1,2
96,1076,14,1,2
96,1464,40,1,2
96,1556,17,1,2
96,1820,13,1,2
96,2183,11,1,2
96,2551,44,2,2
96,2552,36,1,2
96,2553,34,2,2
96,2554,31,1,2
96,2555,25,2,2
96,2556,20,1,2
96,2557,17,2,2
96,2558,16,1,2
96,2559,16,1,2
96,2560,14,2,2
96,2561,14,2,2
96,2562,14,1,2
96,2563,14,2,2
96,2564,14,2,2
96,2565,12,2,2
96,2566,12,2,2
96,2567,11,2,2
96,2568,11,2,2
96,2569,10,2,2
96,2570,10,2,2
96,2571,10,1,2
97,154,221,1,1
97,190,180,1,1
97,199,201,1,1
97,207,408,1,1
97,210,303,1,1
97,217,2021,1,1
97,225,500,1,1
97,418,193,1,1
97,419,542,1,1
97,432,209,1,1
97,492,346,1,1
97,632,188,1,1
97,755,1588,1,1
97,779,297,1,1
97,805,285,1,1
97,816,842,1,1
97,845,256,1,1
97,920,216,1,1
97,1090,234,1,1
97,1163,188,1,1
97,1858,284,1,1
97,1960,395,1,1
97,1977,197,1,1
97,2150,1551,1,1
97,2267,587,1,1
97,2273,452,2,1
97,2429,348,1,1
97,2572,2697,1,1
97,2573,2351,1,1
97,2574,2156,1,1
97,2575,2071,1,1
97,2576,1583,1,1
97,2577,1039,2,1
97,2578,926,2,1
97,2579,851,1,1
97,2580,848,1,1
97,2581,817,2,1
97,2582,681,1,1
97,2583,621,2,1
97,2584,453,1,1
97,2585,343,2,1
97,2586,319,1,1
97,2587,274,1,1
97,2588,239,2,1
97,2589,213,2,1
97,2590,212,2,1
97,2591,181,1,1
97,2592,179,2,1
97,2593,178,2,1
97,2594,170,1,1
98,40,87,1,2
98,55,99,1,2
98,65,30,1,2
98,67,114,1,2
98,88,56,1,2
98,89,223,1,2
98,155,34,1,2
98,157,66,1,2
98,161,37,1,2
98,227,284,1,2
98,230,35,1,2
98,288,177,1,2
98,289,2500,1,2
98,292,281,1,2
98,293,44,1,2
98,295,36,1,2
98,299,36,1,2
98,300,273,1,2
98,306,559,1,2
98,318,980,1,2
98,320,97,1,2
98,324,54,1,2
98,328,134,1,2
98,333,30,1,2
98,349,71,1,2
98,378,60,1,2
98,461,100,1,2
98,466,153,1,2
98,523,251,1,2
98,525,125,1,2
98,534,50,1,2
98,679,30,1,2
98,701,155,1,2
98,733,34,1,2
98,735,50,1,2
98,788,47,1,2
98,790,127,1,2
98,868,36,1,2
98,903,51,1,2
98,917,75,1,2
98,959,189,1,2
98,1249,51,1,2
98,1412,30,1,2
98,2020,60,1,2
98,2025,165,1,2
98,2595,130,1,2
98,2596,63,2,2
98,2597,58,2,2
98,2598,34,2,2
98,2599,32,2,2
99,65,443,1,2
99,66,209,1,2
99,70,415,1,2
99,72,5915,1,2
99,81,73,1,2
99,89,45,1,2
99,154,222,1,2
99,157,130,1,2
99,159,58,1,2
99,173,1612,1,2
99,190,156,1,2
99,204,50,1,2
99,210,161,1,2
99,228,323,1,2
99,229,1314,1,2
99,234,157,1,2
99,238,65,1,2
99,377,63,1,2
99,418,100,1,2
99,419,107,1,2
99,424,56,1,2
99,443,127,1,2
99,504,318,1,2
99,533,42,1,2
99,703,115,1,2
99,709,103,1,2
99,757,826,1,2
99,959,90,1,2
99,1072,224,1,2
99,1075,126,1,2
99,1099,82,1,2
99,1104,40,1,2
99,1379,78,1,2
99,1384,57,1,2
99,1390,46,1,2
99,1397,48,1,2
99,1400,269,1,2
99,1713,561,1,2
99,1983,69,1,2
99,2014,47,1,2
99,2121,72,1,2
99,2131,42,1,2
99,2137,177,1,2
99,2582,73,1,2
99,2600,188,1,2
99,2601,77,1,2
99,2602,75,1,2
99,2603,66,2,2
99,2604,60,2,2
99,2605,43,1,2
100,65,194,1,2
100,154,90,1,2
100,155,269,1,2
100,157,98,1,2
100,159,198,1,2
100,171,279,1,2
100,199,154,1,2
100,203,344,1,2
100,215,130,1,2
100,221,96,1,2
100,227,85,1,2
100,228,353,1,2
100,229,398,1,2
100,278,72,1,2
100,298,122,1,2
100,331,122,1,2
100,429,1449,1,2
100,511,163,1,2
100,538,136,1,2
100,618,435,1,2
100,712,124,1,2
100,715,130,1,2
100,851,261,1,2
100,857,147,1,2
100,859,75,1,2
100,863,98,1,2
100,1122,129,1,2
100,1375,164,1,2
100,1376,199,1,2
100,1384,97,1,2
100,1390,133,1,2
100,1633,91,1,2
100,1639,72,1,2
100,1958,137,1,2
100,2488,64,2,2
100,2490,77,1,2
100,2531,1384,1,2
100,2533,73,1,2
100,2580,113,1,2
100,2606,337,1,2
100,2607,325,1,2
100,2608,230,1,2
100,2609,152,2,2
100,2610,115,1,2
100,2611,107,1,2
100,2612,70,1,2
100,2613,68,2,2
100,2614,67,1,2
100,2615,66,2,2
100,2616,66,1,2
101,8,1513,1,1
101,56,430,1,1
101,209,1554,1,1
101,220,230,1,1
101,226,1663,1,1
101,227,611,1,1
101,233,555,1,1
101,234,737,1,1
101,324,92,1,1
101,377,1010,1,1
101,412,1888,1,1
101,470,272,1,1
101,481,81,1,1
101,493,257,1,1
101,498,802,1,1
101,500,1235,1,1
101,537,1397,1,1
101,540,166,1,1
101,681,75,1,1
101,687,87,1,1
101,707,17561,1,1
101,768,123,1,1
101,779,682,1,1
101,816,1496,1,1
101,830,118,1,1
101,982,459,1,1
101,1041,632,1,1
101,1045,602,1,1
101,1047,4218,1,1
101,1122,227,1,1
101,1180,1516,1,1
101,1186,248,1,1
101,1188,2492,1,1
101,1239,114,1,1
101,1246,75,1,1
101,1513,240,1,1
101,1670,499,1,1
101,1671,316,1,1
101,1672,3344,1,1
101,1853,4359,1,1
101,1910,1298,1,1
101,1929,94,1,1
101,2210,410,1,1
101,2617,1470,1,1
101,2618,268,1,1
101,2619,200,1,1
101,2620,140,1,1
101,2621,86,1,1
101,2622,85,2,1
101,2623,80,2,1
102,190,375,1,1
102,192,816,1,1
102,197,4658,1,1
102,198,415,1,1
102,199,602,1,1
102,202,1708,1,1
102,205,563,1,1
102,212,1015,1,1
102,227,3395,1,1
102,230,588,1,1
102,271,290,1,1
102,434,774,1,1
102,511,299,1,1
102,580,415,1,1
102,602,549,1,1
102,617,558,1,1
102,728,283,1,1
102,733,302,1,1
102,982,473,1,1
102,986,496,1,1
102,1378,323,1,1
102,1518,364,1,1
102,1633,468,1,1
102,1858,453,1,1
102,1881,518,1,1
102,1889,813,1,1
102,1901,3794,1,1
102,2265,295,1,1
102,2424,1027,1,1
102,2444,1294,1,1
102,2624,2797,1,1
102,2625,1587,1,1
102,2626,1553,1,1
102,2627,1086,1,1
102,2628,851,1,1
102,2629,565,1,1
102,2630,546,1,1
102,2631,538,2,1
102,2632,490,1,1
102,2633,474,1,1
102,2634,404,2,1
102,2635,374,2,1
102,2636,372,2,1
102,2637,355,1,1
102,2638,325,1,1
102,2639,319,1,1
102,2640,308,1,1
102,2641,292,1,1
102,2642,289,1,1
102,2643,286,1,1
103,53,36,1,2
103,64,56,1,2
103,65,53,1,2
103,72,1733,1,2
103,75,66,1,2
103,89,69,1,2
103,154,168,1,2
103,159,46,1,2
103,166,23,1,2
103,182,19,1,2
103,190,36,1,2
103,198,27,1,2
103,207,43,1,2
103,227,25,1,2
103,228,23,1,2
103,238,20,1,2
103,250,136,1,2
103,377,18,1,2
103,389,32,1,2
103,425,41,1,2
103,475,76,1,2
103,538,61,1,2
103,599,30,1,2
103,715,43,1,2
103,877,150,1,2
103,959,24,1,2
103,963,67,1,2
103,969,28,1,2
103,1001,59,1,2
103,1073,143,1,2
103,1104,44,1,2
103,1109,22,1,2
103,1121,69,1,2
103,1122,77,1,2
103,1124,144,2,2
103,1130,151,1,2
103,1388,36,2,2
103,1491,81,1,2
103,1713,23,1,2
103,1886,35,1,2
103,2247,21,1,2
103,2339,51,1,2
103,2644,121,2,2
103,2645,36,1,2
103,2646,35,2,2
103,2647,31,2,2
103,2648,28,2,2
103,2649,22,2,2
103,2650,20,2,2
103,2651,19,2,2
104,89,5748,1,1
104,188,3506,1,1
104,192,9999,1,1
104,229,1786,1,1
104,230,2673,1,1
104,234,2299,1,1
104,289,8544,1,1
104,324,2448,1,1
104,378,2192,1,1
104,383,2137,1,1
104,425,1763,1,1
104,464,2291,1,1
104,498,4264,1,1
104,500,1965,1,1
104,504,2430,1,1
104,680,1837,1,1
104,687,3274,1,1
104,693,3520,1,1
104,705,4800,1,1
104,928,2112,1,1
104,966,1955,1,1
104,1038,2642,1,1
104,1041,3396,1,1
104,1043,2428,1,1
104,1044,10082,1,1
104,1045,7325,1,1
104,1119,4421,1,1
104,1185,1849,1,1
104,1201,2224,1,1
104,1249,10102,1,1
104,1274,8004,1,1
104,1412,1940,1,1
104,1515,1835,1,1
104,1933,7127,1,1
104,2637,2986,1,1
104,2652,13426,1,1
104,2653,5895,1,1
104,2654,5539,1,1
104,2655,4869,1,1
104,2656,4143,1,1
104,2657,3978,1,1
104,2658,3939,1,1
104,2659,3374,1,1
104,2660,3213,1,1
104,2661,3158,1,1
104,2662,3132,1,1
104,2663,2912,1,1
104,2664,1879,1,1
104,2665,1864,1,1
104,2666,1754,1,1
105,603,360,1,2
105,616,285,1,2
105,744,293,1,2
105,748,285,1,2
105,753,113,2,2
105,755,116,1,2
105,756,158,1,2
105,772,171,1,2
105,778,189,1,2
105,1222,523,1,2
105,1423,91,1,2
105,1745,180,1,2
105,1945,177,1,2
105,1969,154,1,2
105,2146,242,1,2
105,2158,78,1,2
105,2161,227,2,2
105,2165,145,1,2
105,2174,197,1,2
105,2496,90,2,2
105,2667,432,1,2
105,2668,308,1,2
105,2669,283,1,2
105,2670,260,1,2
105,2671,253,1,2
105,2672,227,1,2
105,2673,207,1,2
105,2674,169,2,2
105,2675,165,2,2
105,2676,154,1,2
105,2677,128,1,2
105,2678,115,2,2
105,2679,115,1,2
105,2680,106,2,2
105,2681,105,1,2
105,2682,102,2,2
105,2683,99,2,2
105,2684,97,2,2
105,2685,93,2,2
105,2686,92,2,2
105,2687,91,2,2
105,2688,89,2,2
105,2689,89,2,2
105,2690,88,2,2
105,2691,86,1,2
105,2692,84,2,2
105,2693,84,1,2
105,2694,81,2,2
105,2695,80,2,2
105,2696,77,2,2
106,412,1095,1,1
106,460,655,1,1
106,603,851,1,1
106,969,916,1,1
106,1142,927,1,1
106,1191,1027,1,1
106,1481,984,1,1
106,1515,741,1,1
106,2679,1595,1,1
106,2680,554,2,1
106,2685,715,2,1
106,2693,985,1,1
106,2696,800,2,1
106,2697,2341,1,1
106,2698,2136,1,1
106,2699,1958,1,1
106,2700,1931,1,1
106,2701,1742,1,1
106,2702,1615,1,1
106,2703,1556,2,1
106,2704,1388,1,1
106,2705,1339,2,1
106,2706,1165,2,1
106,2707,1134,2,1
106,2708,1102,1,1
106,2709,1030,2,1
106,2710,1017,2,1
106,2711,994,1,1
106,2712,954,2,1
106,2713,949,2,1
106,2714,882,2,1
106,2715,868,2,1
106,2716,861,1,1
106,2717,798,2,1
106,2718,754,2,1
106,2719,748,2,1
106,2720,708,2,1
106,2721,708,2,1
106,2722,658,2,1
106,2723,638,1,1
106,2724,635,2,1
106,2725,624,2,1
106,2726,619,2,1
106,2727,614,2,1
106,2728,577,2,1
106,2729,558,2,1
106,2730,535,2,1
106,2731,509,2,1
106,2732,487,2,1
106,2733,483,2,1
107,174,3607,1,1
107,198,3089,1,1
107,201,7283,1,1
107,220,4108,1,1
107,234,1359,1,1
107,380,1698,1,1
107,460,2618,1,1
107,517,3398,1,1
107,592,20000,1,1
107,707,45407,1,1
107,724,4263,1,1
107,726,2064,1,1
107,841,4236,1,1
107,843,2683,1,1
107,917,14659,1,1
107,918,2946,1,1
107,923,3418,1,1
107,954,4268,1,1
107,957,4138,1,1
107,1044,6251,1,1
107,1099,2143,1,1
107,1103,1983,1,1
107,1274,2207,1,1
107,1348,2512,1,1
107,1353,2093,1,1
107,1360,1494,1,1
107,1369,9199,1,1
107,1406,10731,1,1
107,1535,15494,1,1
107,1789,2647,1,1
107,1992,3767,1,1
107,2038,8914,1,1
107,2379,2226,1,1
107,2620,1737,1,1
107,2704,10737,1,1
107,2734,13265,1,1
107,2735,7680,1,1
107,2736,5081,1,1
107,2737,4383,1,1
107,2738,3373,1,1
107,2739,3225,1,1
107,2740,2900,1,1
107,2741,2809,1,1
107,2742,2661,1,1
107,2743,2531,1,1
107,2744,2503,1,1
107,2745,2251,1,1
107,2746,2060,1,1
107,2747,1987,1,1
107,2748,1594,2,1
108,12,1019,1,2
108,15,278,1,2
108,28,675,1,2
108,47,506,2,2
108,152,345,1,2
108,188,785,1,2
108,517,488,1,2
108,841,492,1,2
108,1131,434,1,2
108,1214,393,1,2
108,1229,330,2,2
108,1251,484,2,2
108,1254,416,2,2
108,1259,358,1,2
108,1260,794,1,2
108,1274,267,1,2
108,1281,417,1,2
108,1521,455,1,2
108,2654,780,1,2
108,2749,1542,1,2
108,2750,825,2,2
108,2751,800,2,2
108,2752,768,2,2
108,2753,596,2,2
108,2754,566,2,2
108,2755,544,2,2
108,2756,526,2,2
108,2757,519,2,2
108,2758,513,2,2
108,2759,484,2,2
108,2760,479,2,2
108,2761,464,2,2
108,2762,451,2,2
108,2763,416,2,2
108,2764,402,2,2
108,2765,398,1,2
108,2766,391,2,2
108,2767,390,2,2
108,2768,386,2,2
108,2769,374,2,2
108,2770,369,2,2
108,2771,348,1,2
108,2772,346,1,2
108,2773,322,2,2
108,2774,315,2,2
108,2775,314,1,2
108,2776,297,2,2
108,2777,290,2,2
108,2778,275,2,2
108,2779,253,2,2
109,155,146,1,2
109,157,114,1,2
109,176,96,1,2
109,180,238,1,2
109,227,219,1,2
109,234,105,1,2
109,253,252,1,2
109,424,156,1,2
109,724,174,1,2
109,732,766,1,2
109,735,511,1,2
109,868,1461,1,2
109,951,378,1,2
109,952,148,1,2
109,959,342,1,2
109,1079,95,1,2
109,1249,2581,1,2
109,1360,102,1,2
109,1412,1351,1,2
109,1803,1177,1,2
109,1805,221,2,2
109,1807,239,1,2
109,1808,112,1,2
109,1810,104,1,2
109,1988,135,1,2
109,2343,949,1,2
109,2346,1577,1,2
109,2350,189,1,2
109,2351,299,2,2
109,2363,761,1,2
109,2372,350,1,2
109,2595,366,1,2
109,2780,711,2,2
109,2781,586,1,2
109,2782,526,2,2
109,2783,308,1,2
109,2784,284,1,2
109,2785,256,1,2
109,2786,222,1,2
109,2787,213,1,2
109,2788,173,1,2
109,2789,165,1,2
109,2790,143,1,2
109,2791,134,2,2
109,2792,129,2,2
109,2793,125,2,2
109,2794,115,1,2
109,2795,111,2,2
109,2796,109,2,2
109,2797,94,1,2
110,55,677,1,1
110,89,2770,1,1
110,257,977,1,1
110,265,796,1,1
110,288,6955,1,1
110,289,12705,1,1
110,291,812,1,1
110,292,1452,1,1
110,294,591,1,1
110,295,1084,1,1
110,300,1651,1,1
110,314,653,1,1
110,324,713,1,1
110,325,2279,1,1
110,333,570,1,1
110,349,1271,1,1
110,367,2773,1,1
110,369,591,1,1
110,377,559,1,1
110,388,3753,1,1
110,393,1579,1,1
110,400,4017,1,1
110,409,2013,1,1
110,413,1337,1,1
110,524,607,1,1
110,679,744,1,1
110,1904,841,1,1
110,1906,796,1,1
110,1918,753,1,1
110,2089,2668,1,1
110,2091,3539,1,1
110,2092,3511,1,1
110,2094,1302,1,1
110,2097,888,1,1
110,2098,1936,1,1
110,2102,3015,1,1
110,2106,1214,1,1
110,2117,696,1,1
110,2798,1373,2,1
110,2799,1151,1,1
110,2800,1048,2,1
110,2801,1006,1,1
110,2802,959,2,1
110,2803,847,1,1
110,2804,767,2,1
110,2805,745,2,1
110,2806,732,2,1
110,2807,574,2,1
110,2808,562,1,1
110,2809,559,2,1
111,88,431,1,2
111,173,435,1,2
111,197,503,1,2
111,207,719,1,2
111,226,1079,1,2
111,233,2965,1,2
111,238,834,1,2
111,407,354,1,2
111,432,213,1,2
111,441,406,1,2
111,533,1394,1,2
111,603,355,1,2
111,709,386,1,2
111,769,294,1,2
111,857,223,1,2
111,969,988,1,2
111,986,364,1,2
111,1048,213,1,2
111,1099,1188,1,2
111,1131,538,1,2
111,1191,231,1,2
111,1988,243,1,2
111,2271,217,1,2
111,2288,350,2,2
111,2380,206,1,2
111,2459,231,1,2
111,2605,417,1,2
111,2810,947,1,2
111,2811,943,1,2
111,2812,936,2,2
111,2813,798,1,2
111,2814,554,2,2
111,2815,486,1,2
111,2816,410,2,2
111,2817,409,2,2
111,2818,372,1,2
111,2819,359,2,2
111,2820,356,1,2
111,2821,322,1,2
111,2822,316,2,2
111,2823,291,1,2
111,2824,277,1,2
111,2825,277,2,2
111,2826,259,2,2
111,2827,242,2,2
111,2828,231,2,2
111,2829,230,1,2
111,2830,226,2,2
111,2831,225,1,2
111,2832,211,2,2
112,2833,10,2,2
113,176,2372,1,1
113,198,48199,1,1
113,220,1570,1,1
113,230,744,1,1
113,234,1908,1,1
113,377,3371,1,1
113,475,8289,1,1
113,498,2124,1,1
113,510,2469,1,1
113,519,1058,1,1
113,614,1803,1,1
113,707,7810,1,1
113,710,4807,1,1
113,815,3186,1,1
113,917,7391,1,1
113,920,5783,1,1
113,928,6680,1,1
113,936,2270,1,1
113,937,1431,1,1
113,942,1663,1,1
113,946,1082,1,1
113,957,5530,1,1
113,965,1981,1,1
113,982,3589,1,1
113,1113,1369,1,1
113,1216,2114,1,1
113,1249,2999,1,1
113,1339,3905,1,1
113,1349,1493,1,1
113,1350,6064,1,1
113,1369,3498,1,1
113,2643,1009,1,1
113,2834,6708,1,1
113,2835,6591,1,1
113,2836,5756,1,1
113,2837,3115,1,1
113,2838,3036,1,1
113,2839,2367,1,1
113,2840,1829,1,1
113,2841,1701,1,1
113,2842,1646,1,1
113,2843,1531,1,1
113,2844,1302,1,1
113,2845,1249,2,1
113,2846,1158,1,1
113,2847,1137,1,1
113,2848,832,2,1
113,2849,768,2,1
113,2850,756,1,1
113,2851,738,1,1
114,77,72,1,2
114,96,22,1,2
114,99,29,1,2
114,163,542,1,2
114,176,37,1,2
114,183,52,1,2
114,203,40,1,2
114,212,156,1,2
114,227,822,1,2
114,424,25,1,2
114,533,30,1,2
114,562,88,1,2
114,599,404,1,2
114,601,24,1,2
114,706,1047,1,2
114,717,250,1,2
114,728,79,1,2
114,733,24,1,2
114,735,46,1,2
114,857,65,1,2
